LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay_AVR,Bill_AVR,P_AMT_AVR,Pay_Rate,Credit_Util,default.payment.next.month
70000.0,1,1,2,28,0.4559944972884534,-60937.20685318626,15638.709381681418,-0.25663646545794555,-87.05315264740895,0
120000.0,1,1,2,28,2.1515307921595004,-77908.5964349271,-4782.745985250484,0.06138919457039966,-64.92383036243925,1
240000.0,1,2,2,29,-2.3805829492390926,-110054.62621208312,-11093.074942964564,0.10079608031730912,-45.856094255034634,0
50000.0,1,2,1,27,0.4559944972884534,-15853.807874594617,-5978.251835567038,0.37708617909688796,-31.707615749189234,0
320000.0,1,1,1,28,0.4559944972884534,-2948.7586736549797,29393.871960091034,-9.968218906044758,-0.9214870855171812,0
80000.0,1,2,2,29,-2.9078471850859122,-73938.14872484794,-11962.23814423809,0.1617870930032904,-92.42268590605993,0
20000.0,1,2,2,29,5.00055324071094,-76335.37260628911,-7646.3294064011425,0.1001675782187926,-381.6768630314455,1
80000.0,1,2,2,29,2.4633487750080305,50738.14310888665,-2800.6654321375195,-0.05519842194711675,63.42267888610832,0
360000.0,1,2,1,28,-0.5123589507774914,-108528.55548418008,-11096.613555692671,0.10224602645992276,-30.146820967827797,0
50000.0,1,2,2,29,0.4559944972884534,2085.1964369374527,-6792.673975288787,-3.2575702964777986,4.170392873874905,0
20000.0,1,2,2,23,-1.1331116471517044,-103527.08909295463,-6802.959366700099,0.06571187721304397,-517.6354454647732,1
10000.0,1,2,2,25,5.254574085401285,-95764.80923161762,-10754.172907565722,0.11229775315017423,-957.6480923161762,0
100000.0,1,2,2,28,0.4559944972884534,72143.76285363494,-4580.672041877539,-0.06349366682149354,72.14376285363494,0
50000.0,1,2,3,30,0.4559944972884534,-5177.286528756265,-8114.1274147363865,1.5672548485906643,-10.354573057512532,0
30000.0,1,2,2,24,-2.2165703005233723,-110188.05070180047,-11692.16327261192,0.10611099114779848,-367.2935023393349,0
20000.0,1,2,2,24,0.4559944972884534,-66694.98194370934,-8862.972211095504,0.1328881416982145,-333.47490971854666,0
70000.0,1,2,2,28,3.1882015923585296,86301.35364449957,-7972.839627022807,-0.09238371462706434,123.28764806357083,0
490000.0,1,1,2,29,-2.0236966040900297,-11314.666178026346,25685.41138012166,-2.2700989119770965,-2.3091155465359887,0
30000.0,1,1,2,29,5.00055324071094,-42096.48644966222,-7089.610883344917,0.16841336370964052,-140.32162149887407,1
20000.0,1,1,2,29,0.4559944972884534,-79138.98370121139,-9445.983042044834,0.11935941808032396,-395.6949185060569,0
290000.0,1,1,2,29,-1.1759284566545063,-56639.49577377817,19335.476538305324,-0.3413779779313798,-19.530860611647647,0
20000.0,1,3,0,29,8.440522399997691,-106315.18978143462,-11962.23814423809,0.11251673602643568,-531.575948907173,0
180000.0,1,1,2,26,-2.9078471850859122,-106895.5590294908,-11962.23814423809,0.11190584765956364,-59.38642168305045,1
100000.0,1,2,2,27,-1.1619786036318611,7321.2036204616215,20454.397329622832,2.793857183872879,7.321203620461622,0
30000.0,1,2,2,26,0.4559944972884534,-51886.293691181556,-7885.824790412968,0.15198281144049453,-172.9543123039385,1
470000.0,1,1,2,27,0.4559944972884534,283625.17901289405,5171.30940603532,0.0182328995755353,60.345782768700865,0
200000.0,1,2,2,29,0.4559944972884534,-15834.757650218076,-5242.114842633723,0.3310511571082699,-7.917378825109038,0
400000.0,1,1,2,29,0.03426609945626696,24801.116137045214,20077.88624243877,0.809555752712621,6.200279034261304,0
400000.0,1,2,2,29,0.4559944972884534,83984.23372539415,-6300.887623317007,-0.0750246486015365,20.996058431348537,0
50000.0,1,2,2,25,0.4559944972884534,-17068.122634901058,-8808.110892523075,0.5160562225228079,-34.13624526980212,0
70000.0,1,2,2,25,2.9354094594232216,-78104.77763721102,-9014.630027763784,0.1154171396484329,-111.57825376744432,0
80000.0,1,3,1,31,1.6367115583365734,-43840.00012329324,-9592.462180225511,0.21880616225474886,-54.800000154116546,0
70000.0,1,1,2,29,5.3378135060946885,-23331.243847856735,-8195.59820171528,0.3512713790640077,-33.33034835408105,1
20000.0,1,2,2,28,4.488069945105148,-109988.12231641199,-11718.655962663064,0.1065447406125457,-549.94061158206,0
10000.0,1,2,2,28,3.423897063397481,-97900.53800789856,-5100.455823095417,0.052098343143772256,-979.0053800789856,1
430000.0,1,2,2,30,0.5739753373269804,-24659.1453178089,-60.77550936451917,0.002464623513152621,-5.734684957629977,1
40000.0,1,2,2,30,-4.4258245115177814,-110707.18553564744,-11962.23814423809,0.10805295145351047,-276.7679638391186,0
450000.0,1,2,1,29,0.4559944972884534,132156.36330756405,15294.143462427439,0.11572763565560425,29.368080735014235,0
10000.0,1,3,1,30,1.6367115583365734,-93443.92561601703,-9126.925266983355,0.0976727508697358,-934.4392561601703,1
10000.0,1,2,2,29,0.4559944972884534,-90721.2612819598,-10093.446243262913,0.11125778125915481,-907.2126128195981,0
10000.0,1,2,1,29,3.6173872071758537,-97115.33303846883,-8925.465106066838,0.09190582812017263,-971.1533303846883,0
80000.0,1,1,2,29,0.4559944972884534,83407.70839393545,-3640.389374238636,-0.04364571865522357,104.2596354924193,0
80000.0,1,3,1,29,4.383280808889493,67724.37337227142,-4954.677066354397,-0.07315943757972079,84.65546671533927,1
240000.0,1,2,2,29,0.4559944972884534,418835.98056545976,2898.888033962335,0.0069212965658982314,174.51499190227491,0
280000.0,1,2,2,31,0.04267588895272495,160462.54778501904,39504.23531232989,0.24618975491562056,57.30805278036394,0
50000.0,1,2,2,31,0.11873423190470572,-99824.89892521984,-6694.309429045621,0.06706051797818917,-199.64979785043968,0
80000.0,1,1,2,32,1.3248935754880438,-10313.258062868714,-6109.708131036321,0.5924129982777584,-12.891572578585892,0
20000.0,1,3,1,29,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-553.5359276782372,0
90000.0,1,2,2,29,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-123.00798392849717,1
200000.0,1,1,2,29,-2.322175272498411,-99316.89093363508,-4680.716598253482,0.04712910920037963,-49.65844546681754,0
360000.0,1,1,2,30,0.33021440633596505,-100431.93864518344,-3853.436927442232,0.038368640289381056,-27.89776073477318,0
50000.0,1,2,1,31,-0.17509868539374354,-108583.15743379352,-11065.451070505042,0.10190761930322377,-217.16631486758703,0
130000.0,1,1,2,27,2.8509413269747825,59719.04323843383,-7488.404635921725,-0.12539391507033315,45.937725568026025,1
80000.0,1,3,1,31,0.4559944972884534,21607.249655056883,-4408.742254148955,-0.2040399553173649,27.009062068821105,0
200000.0,1,2,2,29,-3.2283510966746163,-103787.41704420488,-8805.478394730662,0.084841483153784,-51.89370852210244,1
150000.0,1,2,1,39,1.6367115583365734,-85588.34452723633,-9931.592892319792,0.11603908157330128,-57.05889635149089,0
370000.0,1,1,1,34,0.4559944972884534,626708.7510855362,9964.025356006166,0.015898972750495753,169.38074353663143,0
310000.0,1,2,2,45,-1.984915007114664,-39104.48202405347,18156.184982715728,-0.46429933457621864,-12.614349040017247,0
240000.0,1,1,2,41,0.4559944972884534,-43088.48371563268,-5400.554075495781,0.12533636855586164,-17.95353488151362,0
320000.0,1,1,1,35,3.8198361796628193,174759.2763260466,1203.551496317127,0.006886910506951707,54.61227385188956,0
50000.0,1,2,2,39,2.311232089104069,-24644.77935028263,-9354.331591395156,0.37956645740015027,-49.28955870056526,0
50000.0,1,2,1,41,0.4559944972884534,-47453.2481653254,-8548.977958591033,0.1801558015334736,-94.9064963306508,0
50000.0,1,3,1,30,2.8509413269747825,-68982.61454252228,-10064.671270529489,0.1459015628397996,-137.96522908504457,1
80000.0,1,1,2,31,0.4559944972884534,75809.59643492033,-1896.1378734784892,-0.02501184497277006,94.76199554365041,0
420000.0,1,1,2,32,1.3248935754880438,84553.17174111996,41594.824597536135,0.4919368929753313,20.131707557409513,0
50000.0,1,1,2,32,5.3378135060946885,-30942.029033862436,-8314.484114569565,0.2687116641727126,-61.884058067724865,1
150000.0,1,2,2,32,0.6061205181793997,27101.9526029144,23127.226690579213,0.8533417141351002,18.06796840194293,1
130000.0,1,1,2,34,0.4559944972884534,-43313.228077534666,-8962.00158251095,0.20691142129762624,-33.31786775194974,1
170000.0,1,2,1,34,2.0739675982087675,17520.92799772621,-5674.241267181431,-0.32385506452157153,10.306428233956593,0
170000.0,1,3,1,45,0.4559944972884534,163784.72557608198,-2587.212789647243,-0.015796422899310106,96.34395622122469,0
120000.0,1,2,2,25,1.3329640005429142,-94054.27061932355,-10422.483085129803,0.1108135017846653,-78.37855884943629,0
30000.0,1,3,2,35,2.513681061591035,-44166.4682046034,-10454.072560050545,0.2366970460853135,-147.22156068201133,1
220000.0,1,2,2,30,0.5159070250278864,-99103.8093321667,-3368.963101935416,0.03399428462576697,-45.047186060075774,0
50000.0,1,2,2,25,2.8509413269747825,-62595.67696245923,-8784.830997691442,0.14034245532578882,-125.19135392491845,1
30000.0,1,2,2,34,3.64227721122364,-88858.75326107445,-10618.878746399008,0.11950290046496437,-296.1958442035815,1
250000.0,1,1,2,30,0.4559944972884534,109700.6611864142,81485.58829873093,0.7427994272547052,43.880264474565685,0
20000.0,1,2,2,29,0.4559944972884534,-72628.15137376827,-9339.391114185992,0.1285918880975288,-363.1407568688414,1
10000.0,1,3,1,30,2.5859803312592957,-87312.87751910905,-8927.178810755744,0.10224355289174802,-873.1287751910905,1
50000.0,1,2,2,41,-0.7663106615074323,-45608.93660980256,-5027.6100885416445,0.11023300392978422,-91.21787321960511,0
30000.0,1,3,1,48,3.338534618532787,-54371.37142959628,-7939.52117072524,0.14602392696689412,-181.23790476532093,1
20000.0,1,2,2,31,3.7198404051743728,-74704.87404483065,-9850.157261839651,0.13185427842269754,-373.52437022415324,1
200000.0,1,2,2,32,0.4559944972884534,265190.96441183327,864.6761962426509,0.003260579402320193,132.59548220591662,0
50000.0,1,1,2,33,3.3825801397906248,-88512.68198592972,-8585.089318039196,0.09699275996861004,-177.02536397185943,0
120000.0,1,1,2,35,-0.7979111807413773,-109881.10868483443,-11236.090211314971,0.10225679687618364,-91.56759057069536,0
210000.0,1,1,2,40,-1.984915007114664,-109914.1863022479,-11248.421593730909,0.10233821467594183,-52.34008871535614,1
180000.0,1,3,1,32,0.4559944972884534,288311.4718324115,3230.500865853678,0.011204898803789155,160.17303990689527,0
50000.0,1,2,1,32,0.4559944972884534,-76833.27284350879,-5501.939748186162,0.07160881665671476,-153.6665456870176,0
70000.0,1,3,1,40,0.060326555164024576,-54339.90763403517,-8526.415544953445,0.15690890758181975,-77.6284394771931,0
200000.0,1,1,1,44,-4.4258245115177814,-109973.14755184084,-11962.23814423809,0.10877417270065082,-54.98657377592042,0
50000.0,1,3,1,46,5.00055324071094,-80615.59731351379,-9400.060490614893,0.11660349614551746,-161.23119462702758,1
230000.0,1,2,1,47,-1.984915007114664,-109022.97351576992,-10620.318251714114,0.09741358091079684,-47.40129283294344,0
30000.0,1,1,1,42,3.3825801397906248,-59069.52733024152,-8700.938233158025,0.14729994679851535,-196.8984244341384,1
30000.0,1,2,2,32,0.4559944972884534,-56987.473347652405,-8305.317895370234,0.14573936002924,-189.95824449217469,0
150000.0,1,2,2,34,-0.6902523185554515,84151.28525261577,-2577.2383677018715,-0.030626250804906874,56.100856835077174,0
10000.0,1,2,2,30,-1.2091699901036852,-106129.54091950988,-9030.27860490916,0.08508732372410664,-1061.2954091950987,1
150000.0,1,1,2,29,0.4559944972884534,-89976.29984016658,-7933.251529601377,0.08817045759487735,-59.98419989344439,0
360000.0,1,1,2,34,-2.170607625806585,-109954.01273283068,-11420.27387711836,0.10386409366311768,-30.54278131467519,0
340000.0,1,1,2,38,-0.7874415922714989,9722.57649032568,51180.684173561356,5.264107124740856,2.8595813206840237,0
50000.0,1,2,2,34,0.4559944972884534,-8703.859416604186,-7697.520465530658,0.8843801464493148,-17.40771883320837,0
30000.0,1,2,1,39,0.4559944972884534,-67324.33568388739,-8198.23029521085,0.12177216770031817,-224.4144522796246,0
360000.0,1,1,2,34,-4.4258245115177814,-105836.61462956145,-7988.500151931902,0.07547955100314233,-29.399059619322625,0
150000.0,1,1,1,46,0.4559944972884534,240884.6032555969,516.1455546517735,0.002142708781200531,160.58973550373128,0
160000.0,1,3,2,28,4.54647762184583,230906.6531853266,-2821.6799875721804,-0.012220002969370869,144.31665824082913,1
30000.0,1,2,1,39,0.4559944972884534,-59857.158762707586,-8911.100006049615,0.1488727529045605,-199.52386254235861,0
480000.0,1,1,1,47,-1.1759284566545063,62778.02303302039,48661.123933518815,0.7751299193974892,13.078754798545916,0
200000.0,1,2,1,45,-1.1498680009467486,-16547.345368778853,34739.32337541177,-2.099389515429896,-8.273672684389426,0
50000.0,1,3,2,39,-0.7414789175547114,-35580.719588479114,26689.8226076345,-0.7501203718284706,-71.16143917695823,1
20000.0,1,2,1,32,4.209217356462083,-64428.743498797165,-9001.626623812397,0.1397144525095457,-322.14371749398583,1
60000.0,1,2,1,44,0.4559944972884534,25419.628497855738,-7527.814713101178,-0.2961418068614254,42.366047496426226,0
200000.0,1,1,2,26,-2.512179242961484,-103937.03379110905,11820.421343537319,-0.11372675275007182,-51.96851689555453,0
20000.0,1,2,1,27,-2.030877681831452,-101444.94715215516,-11269.738473401758,0.11109216170716232,-507.22473576077573,0
440000.0,1,3,1,35,0.060326555164024576,-75845.04387689116,2163.871365714648,-0.028530161696879806,-17.237509972020717,0
100000.0,1,1,2,34,0.2000564991391585,-109004.42260990328,-11026.64222935865,0.10115775089988739,-109.00442260990329,0
100000.0,1,2,2,38,0.4559944972884534,126339.26290863287,-2480.411200773711,-0.019632940256802955,126.33926290863286,0
100000.0,1,2,1,48,3.8198361796628193,-73458.05420868633,-8459.821291842416,0.11516533323642068,-73.45805420868633,0
230000.0,1,3,1,46,-4.4258245115177814,-107546.96867655539,-9352.761126971165,0.08696443276889879,-46.75955159850235,0
50000.0,1,1,2,37,0.4559944972884534,-68150.8612776259,-5733.6789164151405,0.08413215635027524,-136.30172255525179,0
50000.0,1,2,1,32,0.4559944972884534,-41164.49060381939,-9393.255363919276,0.2281883056521471,-82.32898120763878,0
30000.0,1,2,1,41,1.6367115583365734,-74675.85086397348,-10069.133043778322,0.1348378749928119,-248.9195028799116,0
140000.0,1,2,2,32,5.396221182835368,63131.47707488209,-6264.532423468971,-0.09922993590088865,45.09391219634435,1
60000.0,1,3,2,43,0.4559944972884534,-9425.084785428227,-7331.041715438555,0.7778223625927276,-15.708474642380379,0
50000.0,1,3,1,41,3.3825801397906248,-42753.60705655795,-8265.895194044246,0.19333796054001823,-85.50721411311591,0
350000.0,1,2,2,36,0.4559944972884534,448676.9333749734,6819.894873814719,0.015200012228208572,128.19340953570668,0
20000.0,1,3,1,44,4.54647762184583,-77333.79643263215,-9364.081648495841,0.12108653758713606,-386.66898216316076,1
20000.0,1,2,2,30,0.4559944972884534,-71515.46818930117,-9971.938737578581,0.13943750897614063,-357.57734094650584,0
50000.0,1,2,2,36,0.5838899778221902,-46073.120926245945,-9507.584267297603,0.20635858991444025,-92.1462418524919,0
20000.0,1,2,1,41,3.3825801397906248,-67329.56930493405,-9356.402745011494,0.13896424470854052,-336.64784652467023,1
110000.0,1,3,1,34,0.4559944972884534,-46572.638105884354,-6946.262573566868,0.1491490037084505,-42.33876191444032,0
200000.0,1,1,1,44,-0.647711648296365,-111209.91919538788,-11962.23814423809,0.10756448912818013,-55.604959597693934,1
260000.0,1,2,1,46,5.3378135060946885,100087.03335674883,-3625.098043899504,-0.03621945742939802,38.495012829518785,1
150000.0,1,2,1,36,1.9739718237203208,117336.53055541446,-1693.764220351481,-0.014435097171648245,78.22435370360964,1
50000.0,1,2,2,33,0.4559944972884534,-49825.860221197596,-4233.306690230061,0.08496203921892491,-99.65172044239519,0
150000.0,1,2,2,35,-1.589247064990235,-83823.52286037322,17738.253903703382,-0.21161427363593868,-55.88234857358215,0
250000.0,1,1,2,35,5.3378135060946885,305335.4670598639,6978.666945840861,0.022855736390665116,122.13418682394557,1
50000.0,1,5,2,49,0.4559944972884534,-53070.75961683547,-5332.499474073664,0.10047904934042157,-106.14151923367095,0
50000.0,1,2,1,47,0.4559944972884534,-42920.48629349665,-3761.406971104485,0.08763663452886872,-85.8409725869933,0
50000.0,1,3,3,44,5.7722630451944825,-4348.085792053693,-7098.143963198601,1.6324756002217697,-8.696171584107386,0
80000.0,1,3,2,40,5.00055324071094,64870.31195866513,-5571.260927633582,-0.08588306051593442,81.08788994833141,0
20000.0,1,3,1,49,0.4559944972884534,-68009.66303780183,-4207.9240227603495,0.06187244333825706,-340.04831518900914,0
220000.0,1,2,1,47,6.61975505338629,385714.7045986723,-5787.0789986288355,-0.015003521850820193,175.3248657266692,1
120000.0,1,3,1,39,3.0261643571968264,-71417.74782705435,-8453.673572397951,0.11836936657355,-59.514789855878625,1
200000.0,1,3,2,39,0.4559944972884534,111861.4642095451,5466.699871034033,0.0488702692179454,55.93073210477255,0
30000.0,1,3,1,47,0.021544958188658203,54834.50893581502,4942.388439201828,0.09013281116435273,182.78169645271674,0
50000.0,1,2,2,43,0.4559944972884534,-21435.52643135603,-8437.221395211558,0.3936092459511298,-42.871052862712055,0
50000.0,1,3,2,42,1.9218509123048069,-93646.38983891119,-9761.88133878492,0.10424193987165048,-187.29277967782235,0
230000.0,1,2,1,45,-0.35299205317170385,-67700.21413001361,-4622.1736658615355,0.0682741365778396,-29.43487570870157,0
280000.0,1,2,2,33,0.4559944972884534,394426.95475160994,4949.942548622672,0.012549706578090979,140.8667695541464,0
70000.0,1,1,2,43,0.4559944972884534,31564.015244484814,-7133.247756619192,-0.22599303990215838,45.091450349264015,0
120000.0,1,2,1,40,0.11873423190470572,109009.4419186644,-5443.009889539417,-0.04993154532063956,90.84120159888698,0
170000.0,1,1,2,39,0.4559944972884534,199928.9374498865,-1569.3581346667402,-0.007849579729098046,117.60525732346265,0
30000.0,1,3,1,41,2.513681061591035,-66428.39100994347,-10295.445569319965,0.15498562305654626,-221.4279700331449,0
20000.0,1,2,1,33,1.3601949079106428,-78735.38460145351,-9201.979899167885,0.11687222899522118,-393.67692300726753,1
20000.0,1,3,2,35,0.4559944972884534,-66877.27757375411,-9577.792642703309,0.14321445175666211,-334.38638786877056,0
220000.0,1,1,2,39,3.1025679733529263,361335.9515073079,4234.9169690739545,0.011720164991631908,164.24361432150357,1
50000.0,1,2,2,44,-0.35299205317170385,-80027.06347605829,-7985.141494614931,0.09978051358842933,-160.05412695211658,0
300000.0,1,6,1,46,0.060326555164024576,285770.80713004444,4862.295494422119,0.017014668304483095,95.25693571001482,0
430000.0,1,2,2,29,-4.4258245115177814,-108320.83102234453,-10259.584289325905,0.09471478562797905,-25.19089093542896,0
30000.0,1,2,1,36,-0.7197298136181043,-109519.10091097113,-11213.740795674648,0.10239073095377563,-365.0636697032371,1
20000.0,1,3,3,46,0.4559944972884534,-77038.51062876664,-9100.435750092069,0.11812839676957503,-385.1925531438332,0
210000.0,1,1,1,40,0.4559944972884534,151177.9150106861,6102.8859836526535,0.04036889901029041,71.98948333842195,0
80000.0,1,2,1,31,0.4559944972884534,-4404.80143867218,2543.66461548282,-0.5774754324112289,-5.5060017983402245,1
30000.0,1,3,2,31,0.4559944972884534,-40905.866673363664,-7566.118061800389,0.184964130505201,-136.35288891121223,0
220000.0,1,1,1,47,2.8509413269747825,235358.89004235485,-476.4394068789003,-0.002024310221692331,106.98131365561585,1
80000.0,1,2,2,32,0.4559944972884534,-50324.807529693484,-5749.126145538283,0.11424040006801987,-62.90600941211686,0
480000.0,1,2,1,31,0.4559944972884534,31558.111628701827,-5026.912457984421,-0.15929066089659458,6.57460658931288,0
150000.0,1,1,2,33,0.4559944972884534,37981.5531637098,-158.66648568736775,-0.004177461753695967,25.3210354424732,0
60000.0,1,3,1,31,0.018738457416259447,-63684.06180538558,-11189.308242600748,0.17570029180604965,-106.14010300897596,0
80000.0,1,2,2,33,1.9739718237203208,-44520.34587498816,-8453.725178698469,0.1898845350940508,-55.650432343735204,1
50000.0,1,2,1,32,0.4559944972884534,-14263.586303988095,-8624.81579863632,0.6046737205372273,-28.52717260797619,0
50000.0,1,3,2,34,5.00055324071094,-24715.951068453185,-8939.547675927675,0.36169142960223316,-49.431902136906366,1
180000.0,1,3,1,42,0.4559944972884534,273408.8678685721,1627.2650166983622,0.0059517638523728855,151.89381548254005,0
100000.0,1,2,1,39,-1.1619786036318611,-95423.43868318641,-10724.205786220318,0.11238544674359886,-95.42343868318642,1
240000.0,1,3,1,42,5.3378135060946885,469258.7298498036,1703.0348120453025,0.0036292021942573036,195.5244707707515,0
50000.0,1,3,1,49,0.4559944972884534,-14097.51572317777,-5638.5334745960745,0.3999664611351164,-28.19503144635554,1
20000.0,1,3,1,40,0.4559944972884534,-83651.425319785,-8640.953624504207,0.103297147555721,-418.257126598925,0
50000.0,1,2,1,30,0.4559944972884534,-16821.150223308618,6873.508385660711,-0.40862297134331954,-33.642300446617234,0
200000.0,1,2,1,31,-4.4258245115177814,-106559.59483003893,-10733.701526147177,0.10072956398968372,-53.27979741501946,0
180000.0,1,2,2,32,-1.1619786036318611,-86714.9259291767,-10714.837682845833,0.12356393744252332,-48.17495884954261,0
320000.0,1,1,2,33,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-34.59599547988982,1
200000.0,1,3,2,48,-0.35299205317170385,24413.991171677262,-1974.4779738334705,-0.0808748540928477,12.206995585838632,0
20000.0,1,2,2,41,2.1515307921595004,-78827.93471935393,-6893.731693329967,0.08745290255127551,-394.1396735967696,1
200000.0,1,1,2,38,-4.4258245115177814,-107579.3169522625,-11359.406296965477,0.10559098736429166,-53.78965847613125,0
20000.0,1,3,2,40,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-553.5359276782372,0
50000.0,1,2,2,39,5.422281638543128,-24706.874485534023,-10240.019635244429,0.41446034144221694,-49.413748971068046,0
50000.0,1,2,2,25,0.4559944972884534,-14132.329151909347,-1453.8990444008673,0.10287752491275923,-28.264658303818695,1
80000.0,1,2,1,43,0.4559944972884534,-19499.88046710844,4403.814392144405,-0.22583801985722785,-24.37485058388555,0
180000.0,1,1,2,33,-0.7874415922714989,-51588.83141356185,1054.4370607214535,-0.020439250741474624,-28.66046189642325,0
80000.0,1,3,1,42,-4.4258245115177814,-141369.9437180925,-3956.795143320705,0.027988941915482388,-176.7124296476156,0
150000.0,1,2,2,36,5.759541903926872,107421.77683626543,-3845.173334823749,-0.03579510084519123,71.61451789084362,0
20000.0,1,2,2,37,-0.30299416592748085,-75901.42904085101,-3789.9517468517156,0.04993254797366095,-379.50714520425504,0
300000.0,1,1,1,42,-3.2283510966746163,-109201.30773529346,-11361.840929622991,0.10404491635910039,-36.40043591176449,0
30000.0,1,2,2,35,4.2427932892500415,-46861.71352399224,-10322.13089570534,0.22026789290196613,-156.20571174664082,0
140000.0,1,2,1,49,0.4559944972884534,-19427.56642826068,-8142.007588143494,0.41909559893716625,-13.876833163043345,0
80000.0,1,1,1,36,3.0120783409576988,-96686.99735828755,-10279.227255077725,0.10631447387890818,-120.85874669785943,1
20000.0,1,2,1,45,-1.1619786036318611,-94591.46755273492,-7497.573323481358,0.07926268105843105,-472.9573377636746,0
70000.0,1,2,1,35,0.4559944972884534,42916.56295366524,-4460.610680728013,-0.10393681072605698,61.3093756480932,1
320000.0,1,2,2,36,0.4559944972884534,374350.9612752834,-820.9758743945997,-0.002193064688809188,116.98467539852606,0
80000.0,1,2,1,46,0.05136181769289839,-95453.46794307367,-10909.909981114351,0.11429558523343311,-119.31683492884208,0
50000.0,1,2,1,33,0.4559944972884534,-50366.828206972,-8691.847199534966,0.17257086675812955,-100.733656413944,0
80000.0,1,2,1,41,0.4559944972884534,-83805.05721065716,-7581.913195520582,0.09047083133016966,-104.75632151332147,0
110000.0,1,3,2,38,0.4559944972884534,4457.371367161105,-7806.26644912908,-1.751316147144563,4.052155788328277,0
50000.0,1,2,1,45,0.4559944972884534,-18562.610018591884,-6485.68477438625,0.3493950887235328,-37.12522003718377,0
50000.0,1,3,1,42,1.999414106255539,-76229.25936029604,-8026.9067826045975,0.10529955098560759,-152.45851872059208,1
20000.0,1,2,1,38,0.4559944972884534,-68943.60001950468,-9272.160169802675,0.13448906304833966,-344.71800009752343,0
120000.0,1,1,1,42,2.8006090403917794,51052.740782971465,-4070.821431355965,-0.07973756881459691,42.54395065247622,0
30000.0,1,2,2,37,0.4559944972884534,-47827.79116243536,-8846.70554151738,0.18496997930495504,-159.4259705414512,0
50000.0,1,2,3,34,0.4559944972884534,-95278.05984294854,-10324.138399164482,0.10835798310946151,-190.55611968589707,0
100000.0,1,3,2,35,0.3932754687766213,-79690.21622619935,-8963.511534799398,0.11247944803357818,-79.69021622619935,1
50000.0,1,2,2,35,4.488069945105148,-110109.9292491146,383.59276704846536,-0.003483725488376425,-220.2198584982292,0
30000.0,1,2,2,34,-1.1619786036318611,-85910.75101640771,-10646.626465268455,0.12392659055250377,-286.3691700546924,0
40000.0,1,2,1,38,3.137869305775526,-15756.121265261878,-8884.587534398637,0.5638816422406463,-39.39030316315469,1
190000.0,1,2,1,39,3.7198404051743728,304905.4785436516,29.007419566014857,9.513577684653518e-05,160.47656765455346,1
10000.0,1,3,1,39,1.6367115583365734,-86764.33049151655,-10448.949547146804,0.12042909209295931,-867.6433049151655,1
50000.0,1,3,1,43,0.4559944972884534,-10057.014221366282,-8397.538566664263,0.8349932079069315,-20.114028442732565,0
20000.0,1,2,2,34,1.3248935754880438,-65872.07262428231,-8009.789740182784,0.12159613962458118,-329.3603631214116,0
120000.0,1,3,2,37,-4.4258245115177814,-105294.16537085717,-7361.787584408199,0.06991638671031017,-87.74513780904763,0
50000.0,1,3,2,43,0.04267588895272495,-33528.391183901134,2471.633888351863,-0.07371764051532044,-67.05678236780227,0
310000.0,1,1,2,31,0.4559944972884534,491187.1807432992,18579.688693748347,0.03782608631119454,158.44747765912877,0
240000.0,1,3,2,45,1.6367115583365734,390684.69796947687,3579.360543404215,0.009161762828202349,162.78529082061536,0
50000.0,1,2,1,47,1.3084083958339086,-64891.86700273126,9269.940575148496,-0.1428521169649554,-129.78373400546252,1
210000.0,1,1,2,40,-1.984915007114664,-107285.27318492428,-8651.658338746365,0.08064162099707545,-51.08822532615442,1
60000.0,1,2,1,31,3.3825801397906248,-67230.23312996303,-8121.370448780781,0.12079937954523119,-112.05038854993839,0
20000.0,1,2,2,31,2.0739675982087675,-73065.4250220716,-8742.342881778597,0.11965088657374826,-365.32712511035805,1
50000.0,1,2,2,43,0.4559944972884534,4597.922078369079,-6382.026674377492,-1.3880241042800032,9.195844156738158,1
30000.0,1,2,2,39,0.4559944972884534,-51761.28691316257,-8060.526035667028,0.1557249928733377,-172.53762304387524,1
60000.0,1,1,2,29,3.3050169458398932,-1730.341092418257,-8686.86048592792,5.020316817297279,-2.883901820697095,1
90000.0,1,2,2,29,-2.030877681831452,-56353.089510640755,-10923.48863798359,0.19384010234116772,-62.61454390071195,0
30000.0,1,2,1,32,1.2473303815373111,-74294.09773923112,-8093.090485778672,0.10893315528489288,-247.64699246410373,1
30000.0,1,2,2,37,11.892254219278193,-104902.43114716283,-11962.23814423809,0.11403203923326441,-349.6747704905428,1
220000.0,1,3,1,39,5.3378135060946885,336994.28116674663,2544.650983618951,0.007551021266025117,153.17921871215756,1
250000.0,1,5,1,39,-4.4258245115177814,-102669.04981811985,-10681.113753190877,0.10403440737118606,-41.06761992724794,0
450000.0,1,1,1,42,-1.5631866092824769,-94533.44087423227,466.96710100743934,-0.004939702783364191,-21.007431305384948,0
30000.0,1,2,2,34,4.899604893711173,-56952.49177833532,-6175.238859017175,0.10842789606206889,-189.84163926111773,0
