ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay_AVR,Bill_AVR,P_AMT_AVR,default.payment.next.month
19101,20000,2,3,2,28,4.209217356,-91407.25314,-9328.21533,1
19102,10000,2,2,1,49,1.130515028,-100435.8233,-10098.61306,1
19103,120000,2,2,1,45,-2.030877682,-101193.7269,-8668.479769,0
19104,50000,2,2,1,40,2.935409459,-46862.65428,-11524.21476,1
19105,30000,2,2,1,39,2.826051323,-75829.87338,-7762.914074,1
19106,210000,2,2,1,49,1.130515028,150931.0921,-1247.274451,1
19107,150000,2,1,2,27,-4.425824512,-110707.1855,-11962.23814,1
19108,180000,2,3,1,28,0.455994497,-1564.499923,4057.813974,0
19109,590000,2,2,1,29,-2.373401871,-108275.0141,-10724.76,1
19110,260000,2,1,1,30,0.455994497,134425.1245,60362.02872,0
19111,90000,2,3,1,35,0.017509746,-88746.77037,-4726.749623,0
19112,110000,2,2,1,28,0.455994497,-68137.53358,-9610.459935,0
19113,140000,2,1,2,28,-1.647654742,-107335.2519,-9268.757577,0
19114,210000,2,1,2,30,-1.984915007,-96197.33067,349.8739226,0
19115,80000,2,2,1,31,-4.425824512,-110707.1855,-11962.23814,0
19116,30000,2,3,1,36,2.498095159,-90017.7841,-553.4321599,0
19117,120000,2,3,1,28,0.455994497,86186.09636,7640.675205,0
19118,20000,2,3,1,44,2.942866676,-89500.29598,-8777.562873,0
19119,80000,2,3,2,42,0.455994497,9305.473674,-7977.682484,0
19120,110000,2,2,2,35,0.455994497,-52126.55356,-8846.936334,0
19121,240000,2,2,1,34,0.042675889,27147.89698,27703.823,0
19122,100000,2,2,1,49,-0.838668191,-85540.61353,5666.352753,0
19123,200000,2,2,2,32,0.455994497,274706.773,1127.193045,0
19124,450000,2,1,2,32,-4.425824512,-106434.3261,-4585.853882,0
19125,150000,2,2,2,32,0.455994497,-52141.6409,9816.279572,0
19126,120000,2,2,1,39,-0.719729814,-89251.37115,1296.538629,0
19127,70000,2,2,2,26,1.130515028,48808.48504,-5238.809228,1
19128,190000,2,1,2,31,0.455994497,235215.3571,953.9203613,0
19129,50000,2,3,1,45,0.455994497,-39161.61937,-8913.364799,0
19130,60000,2,3,1,44,1.636711558,-32777.12452,-9095.996519,0
19131,90000,2,1,2,30,5.337813506,-65493.56522,-9399.307888,1
19132,300000,2,2,1,33,0.455994497,48564.92812,-588.4741611,0
19133,210000,2,3,1,32,0.017509746,-107668.3091,-9861.795359,0
19134,50000,2,2,1,34,2.850941327,-7299.617148,-8692.090656,0
19135,350000,2,1,1,34,0.118734232,104442.8767,41467.51662,0
19136,30000,2,2,1,34,0.455994497,-41588.67831,-9436.532416,0
19137,280000,2,3,1,34,-3.414043715,-110707.1855,-11962.23814,0
19138,380000,2,3,1,35,0.455994497,-68878.89443,-6816.911464,0
19139,360000,2,2,2,34,-4.425824512,-109294.8532,-10808.06982,0
19140,260000,2,2,1,37,-0.944204029,-114409.3674,-1948.13844,0
19141,160000,2,2,1,37,0.060326555,-82320.03949,-3211.830669,0
19142,250000,2,3,1,43,-3.182388422,-71358.12569,33717.86334,0
19143,320000,2,1,2,27,-0.294584376,-47017.36363,11889.40611,0
19144,140000,2,2,2,31,0.455994497,228583.3239,1619.80837,0
19145,80000,2,3,1,32,0.455994497,31839.84243,-6454.711232,0
19146,100000,2,1,1,40,5.337813506,49102.1163,-7172.721804,1
19147,210000,2,5,1,41,-4.425824512,-97265.17484,1756.538109,0
19148,200000,2,3,2,29,-1.175928457,-98842.24022,450.1576096,0
19149,110000,2,3,1,37,0.455994497,82194.36303,-3136.335327,0
19150,70000,2,1,1,36,3.305016946,-61501.18241,-9956.975706,1
19151,240000,2,2,1,46,-1.161978604,205650.2828,362.9280696,0
19152,80000,2,2,1,38,0.455994497,68848.83725,-7250.948897,0
19153,150000,2,3,2,47,0.455994497,194539.9218,-980.4450595,0
19154,50000,2,2,2,42,0.455994497,-17274.29844,-8217.308741,0
19155,230000,2,2,1,37,0.042675889,-17890.96378,-1964.119208,0
19156,290000,2,1,1,43,-1.571596399,-104940.9717,-5253.592034,0
19157,350000,2,1,2,36,-4.425824512,-106164.4689,-9535.719298,0
19158,100000,2,3,2,39,0.455994497,31425.65402,-2106.933162,0
19159,50000,2,3,1,46,-0.335341387,-27106.5683,-9396.306588,0
19160,360000,2,2,1,43,-4.425824512,-110707.1855,-11962.23814,0
19161,210000,2,2,2,38,-1.984915007,-96342.29669,266.7787985,0
19162,500000,2,2,1,39,-4.425824512,-104664.8929,-7756.665805,0
19163,290000,2,2,1,47,0.455994497,484300.9667,9274.304714,0
19164,350000,2,3,1,36,1.332964001,525975.8802,9822.022165,0
19165,190000,2,2,1,33,-4.425824512,-105699.8054,-6384.54272,0
19166,180000,2,1,2,34,0.455994497,253714.0649,52051.29167,0
19167,110000,2,2,1,35,0.455994497,-97626.50383,-10264.87768,1
19168,200000,2,3,2,33,5.000553241,21597.62297,-5969.188144,1
19169,210000,2,2,1,40,-1.984915007,-102911.1616,-5050.700417,0
19170,100000,2,3,1,36,-1.984915007,-109334.2616,-10677.52658,0
19171,130000,2,2,1,43,0.455994497,163289.4931,5796.336594,0
19172,70000,2,3,2,38,0.455994497,46573.50412,-6195.27513,0
19173,100000,2,2,1,33,0.455994497,89329.34165,-5924.010829,0
19174,150000,2,3,1,35,-1.006721018,-109490.5999,-11377.40164,0
19175,160000,2,3,1,39,-1.225926344,-17397.0197,-8369.347927,0
19176,30000,2,3,1,48,-2.553830566,-110707.7674,-11892.98818,0
19177,80000,2,2,1,36,-1.984915007,-107985.1272,-9274.33409,0
19178,200000,2,2,1,44,-4.425824512,-79773.2844,21177.63132,0
19179,180000,2,3,1,41,3.719840405,132786.556,-4295.234821,1
19180,180000,2,2,1,34,0.455994497,-55108.03266,-5454.181258,0
19181,170000,2,2,1,35,0.455994497,205607.0195,712.6728869,0
19182,50000,2,1,2,35,0.455994497,-83681.75472,2239.089878,0
19183,160000,2,3,1,40,0.455994497,106675.154,-4794.363403,0
19184,160000,2,2,1,40,-4.425824512,-109755.5865,-10812.1406,1
19185,20000,2,1,2,22,0.455994497,-70972.38013,-8973.090422,0
19186,70000,2,2,1,24,0.060326555,-46229.39639,-4214.962354,0
19187,240000,2,2,2,38,-4.425824512,-55468.98179,36159.89951,0
19188,300000,2,2,1,45,0.455994497,639789.4892,11298.87504,0
19189,420000,2,2,1,37,-4.425824512,-100275.224,-1931.355251,0
19190,200000,2,3,1,43,1.636711558,189499.842,-2225.573016,1
19191,50000,2,2,1,47,0.455994497,-44925.06751,-8706.590599,0
19192,50000,2,2,1,38,0.021544958,-59824.53942,24123.23939,0
19193,200000,2,1,1,38,-4.425824512,-104345.1568,-6245.803923,0
19194,200000,2,1,2,32,0.455994497,179245.5777,-1288.180228,0
19195,380000,2,2,1,33,4.578824843,778334.1748,12961.19393,0
19196,50000,2,1,2,27,-0.690252319,-73088.55557,3042.775319,0
19197,50000,2,1,2,28,-1.589247065,-101023.1074,-2732.5515,0
19198,500000,2,2,2,35,-4.425824512,-47899.48728,26192.03754,0
19199,300000,2,2,1,40,-3.666835848,-109601.6527,-11962.23814,0
19200,170000,2,2,2,32,0.042675889,-95279.21139,2080.764243,1
19201,20000,2,2,1,46,7.275396206,-73127.4742,-7787.946656,1
19202,20000,2,2,1,43,-1.984915007,-106799.4616,-7754.538724,0
19203,280000,2,2,2,36,0.455994497,282053.16,387.2693098,0
19204,80000,2,2,2,22,0.118734232,-96514.56423,-4387.664771,0
19205,20000,2,2,2,24,1.324893575,-64500.16468,-8308.775175,0
19206,70000,2,1,2,24,0.455994497,54969.99554,-6434.061251,0
19207,30000,2,2,1,25,5.337813506,-44716.23744,-8428.128945,1
19208,170000,2,2,2,37,0.455994497,172258.2109,-2432.974261,0
19209,320000,2,2,2,30,0.455994497,141993.5199,-1467.620495,0
19210,210000,2,1,2,30,-4.425824512,-110707.1855,-11962.23814,0
19211,310000,2,2,2,31,0.455994497,-76602.22685,-8534.3657,0
19212,230000,2,1,2,29,-0.501407926,-108883.8169,-10639.44725,0
19213,90000,2,2,1,31,1.973971824,108175.9908,-2682.480335,1
19214,200000,2,1,2,31,-4.425824512,-104768.0109,-8158.690764,0
19215,150000,2,2,2,34,10.2696304,169662.9414,5189.474631,0
19216,60000,2,1,2,27,0.455994497,-65873.89085,-9487.5251,0
19217,50000,2,2,2,38,-0.302994166,-37335.87429,6282.81398,0
19218,200000,2,1,2,40,0.455994497,223470.3726,-883.6224047,0
19219,220000,2,2,1,35,0.455994497,-49044.3206,-8068.349015,0
19220,300000,2,3,1,34,-4.425824512,-87409.82612,14990.87806,0
19221,30000,2,2,1,47,2.850941327,-42793.57761,-8078.066227,1
19222,330000,2,5,1,36,-0.404218652,60269.81542,96381.79493,0
19223,280000,2,1,1,42,0.455994497,316723.197,6555.3514,0
19224,330000,2,1,2,38,-4.425824512,-110707.1855,-11962.23814,1
19225,390000,2,3,2,45,-1.2519868,-41410.11883,29247.64601,0
19226,200000,2,2,1,38,-1.589247065,-109355.6616,-10078.68288,0
19227,20000,2,3,2,45,0.455994497,-74823.82571,-9158.587276,0
19228,140000,2,2,1,32,0.455994497,-10812.86035,1548.137861,0
19229,30000,2,1,1,32,-3.228351097,-101996.1708,-3376.923364,0
19230,210000,2,2,1,41,-3.414043715,-110707.1855,-11962.23814,0
19231,100000,2,3,1,44,-4.425824512,-109214.6472,-10160.11052,0
19232,50000,2,2,1,38,-1.984915007,-108442.9078,-9611.774166,0
19233,30000,2,3,2,42,0.455994497,-43127.72292,-8951.180728,1
19234,30000,2,5,2,45,1.130515028,-36856.7873,-8661.784576,1
19235,150000,2,1,2,37,-2.127790816,-113692.7271,-5882.42123,0
19236,180000,2,1,2,39,-4.425824512,-85256.14785,16885.65311,0
19237,230000,2,2,1,49,-3.018375773,-108254.806,-10491.00177,0
19238,220000,2,1,2,36,-4.425824512,-107194.6945,-7594.480073,0
19239,200000,2,1,2,35,-4.425824512,-100085.5637,-2808.207684,0
19240,80000,2,2,1,35,-4.425824512,-86561.32008,15274.013,0
19241,380000,2,3,1,44,-0.352992053,-98952.09994,-5223.298366,0
19242,30000,2,2,1,42,1.921850912,-81466.82201,-9429.678519,1
19243,160000,2,2,1,41,-1.984915007,-96962.19705,-1358.605619,0
19244,60000,2,2,1,47,1.702910851,-59809.65191,-4474.747206,1
19245,100000,2,3,1,42,-0.647711648,-101560.8038,-6246.460126,0
19246,150000,2,2,1,37,-3.16994342,-108443.0983,-10357.12984,0
19247,100000,2,2,1,38,3.719840405,-17777.39369,-8775.156767,0
19248,30000,2,2,2,44,-4.425824512,-97738.17095,-1618.661993,0
19249,220000,2,1,1,36,2.840811103,-103010.1596,-8140.46404,1
19250,220000,2,1,2,38,4.32603271,-108117.812,-11962.23814,0
19251,400000,2,2,2,30,-4.425824512,-103621.4533,-2601.708044,1
19252,680000,2,1,2,30,-0.830258402,-16738.06675,43285.37519,1
19253,280000,2,1,2,30,0.455994497,1797.704865,6778.116138,0
19254,70000,2,2,1,44,0.455994497,-50122.75676,-5553.353178,0
19255,300000,2,2,1,39,-1.984915007,-101770.8416,368.0182048,1
19256,250000,2,2,2,41,-1.984915007,-106939.8042,-6892.564217,0
19257,200000,2,1,2,31,-3.666835848,-110004.4784,-11962.23814,0
19258,450000,2,1,2,31,-1.175928457,-355.1027105,72093.55016,0
19259,30000,2,1,2,33,4.057100671,-54314.53907,-7692.016981,1
19260,210000,2,2,2,29,-1.984915007,-107875.7566,-9515.976067,0
19261,250000,2,1,2,29,5.337813506,195773.6531,-2903.629596,1
19262,70000,2,2,2,31,0.455994497,49006.60025,-7315.126428,0
19263,230000,2,1,2,31,-2.145441483,-109973.7615,-11022.76221,0
19264,150000,2,2,1,37,-4.425824512,-110594.5574,-11859.87638,0
19265,70000,2,3,1,47,5.000553241,-32243.35147,-8072.20933,0
19266,150000,2,2,1,35,0.455994497,88409.36354,-3517.865829,1
19267,200000,2,2,1,37,-1.984915007,-110141.5333,-11488.66097,0
19268,200000,2,4,2,42,-1.559151397,-104094.0675,-10632.67661,0
19269,300000,2,3,1,42,-2.857849298,-110128.3337,-11803.39844,0
19270,80000,2,3,1,39,-1.550465468,-101654.5687,-3952.393841,1
19271,30000,2,2,2,43,6.013562749,-38534.84752,-11957.18148,1
19272,100000,2,2,1,40,0.455994497,85525.81236,-4650.239096,0
19273,360000,2,1,2,32,0.455994497,213276.3541,7645.239502,0
19274,150000,2,2,2,32,0.455994497,-49682.8834,-8854.515431,0
19275,180000,2,1,2,32,-2.566275568,-108479.0236,-9915.002844,0
19276,210000,2,1,1,33,-4.425824512,-106159.1185,-8402.828125,0
19277,110000,2,3,1,41,0.455994497,99558.45868,-3561.597841,0
19278,80000,2,2,1,41,-1.175928457,-41824.57714,12607.65348,0
19279,50000,2,2,2,39,2.259376443,-96278.45926,-6761.569351,0
19280,150000,2,2,1,32,-4.425824512,-109288.7879,-10673.13097,0
19281,260000,2,1,2,40,-4.425824512,-110707.1855,-11962.23814,0
19282,200000,2,1,2,33,-4.425824512,-105615.2993,-7850.348932,0
19283,230000,2,2,2,29,-1.984915007,-104520.4253,-4567.536731,0
19284,70000,2,1,1,32,0.455994497,61587.26002,-5643.462095,1
19285,70000,2,1,2,32,1.130515028,-19711.71646,-8081.673941,1
19286,160000,2,2,2,32,0.455994497,-97409.04247,-9251.16274,1
19287,200000,2,3,2,34,0.455994497,362747.3889,2994.078852,0
19288,270000,2,2,2,35,-2.793901558,-109857.0956,-9329.896211,0
19289,100000,2,2,1,36,0.455994497,105047.6211,-2418.975627,0
19290,410000,2,1,1,42,-0.68156639,-82143.50019,3791.27109,0
19291,160000,2,2,1,33,-1.984915007,-103777.2887,-3389.222787,0
19292,120000,2,2,2,39,-4.425824512,-108343.5314,-9781.466031,1
19293,50000,2,2,1,37,-0.352992053,-90053.61795,-9518.795692,0
19294,450000,2,1,1,38,-4.425824512,-110707.1855,-11962.23814,0
19295,200000,2,2,2,36,0.455994497,334652.0094,6202.393266,0
19296,360000,2,2,2,41,-1.984915007,-94071.88093,-1443.511948,0
19297,340000,2,2,1,40,0.455994497,1555.654627,-5685.428515,0
19298,300000,2,3,1,40,-4.425824512,-110707.1855,-11962.23814,1
19299,220000,2,3,2,40,0.455994497,344763.2817,3665.73587,0
19300,370000,2,1,2,37,0.455994497,634767.4314,28528.07575,0
19301,170000,2,2,1,39,-0.68156639,-104689.3757,-6464.813175,0
19302,500000,2,2,2,39,0.455994497,1071447.185,61435.09947,0
19303,100000,2,1,1,36,-0.487458073,-34573.94504,-10301.06913,0
19304,110000,2,1,2,31,-3.666835848,-110607.3743,-11962.23814,0
19305,230000,2,1,1,31,0.886408824,-90793.35752,-7099.05605,0
19306,230000,2,1,2,31,-0.374122984,-66571.59431,5868.564172,0
19307,150000,2,2,1,33,0.455994497,-42387.06376,-8490.744862,0
19308,210000,2,1,1,32,-1.563186609,-97795.34339,548.0471746,0
19309,100000,2,3,1,32,-0.256142144,-67404.94345,12758.82504,0
19310,230000,2,1,1,42,0.455994497,215149.1922,3338.586627,0
19311,360000,2,1,2,33,-4.425824512,-110707.1855,-11962.23814,1
19312,360000,2,2,1,34,0.455994497,34480.15901,-8296.360521,0
19313,200000,2,1,2,34,-3.414043715,-115862.9006,-11843.40654,1
19314,200000,2,1,1,34,-3.16994342,-85879.65128,6232.494804,0
19315,150000,2,2,2,33,-1.984915007,-107492.333,-8933.338781,0
19316,110000,2,1,1,41,11.89225422,-110341.1859,-11962.23814,0
19317,320000,2,2,1,38,-4.425824512,-110561.3275,-11523.97679,0
19318,50000,2,3,1,44,5.337813506,-60556.07917,-10156.5821,1
19319,160000,2,2,2,39,0.455994497,-1291.085553,38174.12121,0
19320,80000,2,2,1,42,-0.39177365,-28618.55361,8685.273638,1
19321,100000,2,2,1,35,-1.161978604,-71562.10119,-9909.030492,0
19322,150000,2,2,1,36,0.455994497,467717.0613,6458.291823,0
19323,60000,2,2,1,38,11.30870037,82644.6175,-10440.35963,0
19324,200000,2,1,2,39,-4.425824512,-110060.426,-11618.86348,0
19325,160000,2,3,1,38,-4.425824512,-107964.1853,-11507.59191,0
19326,230000,2,2,1,38,-0.741478918,-60426.4785,11179.65859,0
19327,230000,2,2,1,40,-1.732122874,-105729.3278,-6653.870641,0
19328,90000,2,3,1,39,-1.361621075,-110036.8107,-11646.47199,0
19329,140000,2,3,1,40,2.748488129,-28474.01687,-7600.436811,1
19330,30000,2,3,2,41,1.247330382,-46152.44498,-6290.111359,0
19331,320000,2,1,1,41,0.455994497,78108.06003,6149.423586,0
19332,20000,2,3,1,35,-0.787441592,-84110.4449,-7307.212881,0
19333,50000,2,3,2,35,-1.984915007,-104040.5007,-6199.898094,0
19334,30000,2,3,1,38,0.455994497,-44971.79992,-8199.873589,0
19335,160000,2,3,2,36,-1.571596399,-94705.44509,-9045.69787,0
19336,280000,2,2,1,48,-1.111980716,-31352.49295,41231.38942,0
19337,390000,2,2,2,35,0.455994497,-35109.28733,-7781.876649,0
19338,100000,2,3,1,44,0.455994497,61926.25113,7915.403484,1
19339,200000,2,5,2,48,-2.907847185,-21843.83108,-11962.23814,0
19340,110000,2,3,1,43,0.455994497,-39234.66146,-9169.62061,0
19341,50000,2,2,1,45,0.455994497,-13022.18127,-8640.158821,0
19342,100000,2,2,1,41,0.455994497,128997.091,-1431.216549,0
19343,200000,2,3,0,31,-3.414043715,-110707.1855,-11962.23814,0
19344,250000,2,1,1,34,1.999414106,253047.8329,7799.240083,0
19345,20000,2,3,1,48,5.337813506,-73181.65864,-9663.625581,1
19346,260000,2,2,1,35,-4.425824512,-104102.2483,-7573.034898,0
19347,20000,2,3,1,31,1.636711558,-69419.78128,-6628.073991,1
19348,320000,2,2,1,44,-3.414043715,-110707.1855,-11962.23814,0
19349,30000,2,1,1,37,0.455994497,-90680.67684,-10117.53179,0
19350,50000,2,2,2,41,0.455994497,-34162.18224,-8704.903132,0
19351,80000,2,2,2,36,-1.356357151,-92780.30225,-11373.61342,1
19352,120000,2,2,1,40,5.852356601,39499.88467,-6915.181664,1
19353,290000,2,2,1,49,0.118734232,-19287.67898,-5686.070128,0
19354,50000,2,2,1,43,-0.335341387,-60003.69632,-9041.11488,0
19355,30000,2,3,1,39,1.324893575,-56939.88242,-8174.283871,1
19356,580000,2,2,2,33,-0.352992053,-76177.83344,6006.549457,0
19357,270000,2,1,1,41,-1.984915007,-107394.0179,-7620.807931,0
19358,30000,2,3,1,42,-0.559815603,-108492.1033,-10094.95835,0
19359,160000,2,1,1,31,2.850941327,245114.0872,-3323.053885,0
19360,180000,2,2,2,31,-1.984915007,-109692.1465,-11048.55296,0
19361,20000,2,2,1,34,0.089527911,-107403.953,-11024.60135,1
19362,210000,2,2,1,33,-1.984915007,-100897.5771,-4856.529981,0
19363,200000,2,3,1,43,0.455994497,158183.5404,-1500.488644,0
19364,130000,2,3,1,43,0.455994497,-25174.4863,-8065.254454,0
19365,30000,2,5,1,36,-4.425824512,-104575.7312,-8423.864057,0
19366,130000,2,2,1,40,-1.984915007,-98264.44585,-1719.483511,0
19367,180000,2,3,1,43,-1.589247065,-28392.29365,134641.8427,0
19368,110000,2,2,1,39,0.455994497,97549.66647,-5951.768198,0
19369,20000,2,2,1,39,1.806195137,-85425.53029,-8295.153698,0
19370,150000,2,2,2,35,0.455994497,43865.77733,-539.5038586,0
19371,210000,2,3,2,37,0.371526365,-102705.3536,-6727.286204,0
19372,90000,2,2,2,42,-0.787441592,22914.96026,2428.888543,0
19373,500000,2,2,1,42,0.455994497,82063.27605,68451.12189,0
19374,300000,2,2,1,37,-1.984915007,-79599.71365,10403.00319,0
19375,370000,2,3,1,33,0.455994497,-64491.87639,-7365.134039,0
19376,200000,2,2,2,35,1.282631714,127892.9899,-627.7606138,0
19377,500000,2,4,2,38,-4.425824512,-75450.47142,32663.86228,0
19378,50000,2,2,2,41,-1.161978604,-55525.81181,-9604.434411,1
19379,120000,2,2,1,36,-2.098860635,-60374.11066,-9342.127661,0
19380,270000,2,2,1,38,0.455994497,29244.96432,-2490.06707,0
19381,300000,2,1,1,43,-1.984915007,-67943.03029,22045.95604,0
19382,90000,2,2,1,37,3.38258014,-62534.08729,-8811.945175,0
19383,120000,2,2,1,48,-1.571596399,-108706.6042,-10434.52634,0
19384,90000,2,2,1,47,3.38258014,-87724.51037,-7854.301023,0
19385,350000,2,1,2,41,0.455994497,181880.3578,7.855311957,0
19386,180000,2,2,1,29,4.69982302,-84867.91749,-11962.23814,0
19387,30000,2,3,0,30,2.201863079,-52196.30765,-9058.297591,0
19388,240000,2,2,2,29,-1.984915007,-105811.1144,-8044.899204,1
19389,80000,2,2,1,38,1.636711558,83344.33206,-6335.790686,0
19390,50000,2,2,1,37,1.324893575,-8480.729989,-7091.75053,1
19391,370000,2,1,1,42,0.455994497,415208.8235,8729.127665,0
19392,150000,2,2,1,43,-4.425824512,-89868.09602,4870.942721,0
19393,410000,2,1,2,31,0.455994497,736161.2982,17098.36155,0
19394,230000,2,2,1,32,-1.984915007,-100110.2815,-4459.078452,0
19395,80000,2,3,2,32,-4.425824512,-64741.95684,22557.22423,0
19396,140000,2,1,2,32,0.034266099,-71037.66927,1305.266743,0
19397,180000,2,2,1,32,-0.335341387,-92256.34239,-1734.906156,0
19398,240000,2,1,1,33,0.455994497,75366.63462,-5681.552573,0
19399,160000,2,2,2,30,-4.425824512,-110799.9054,-11962.23814,0
19400,320000,2,1,2,31,-1.589247065,-41997.85433,18439.93125,0
19401,80000,2,2,1,35,0.292050983,-108367.9364,-5669.720604,0
19402,230000,2,2,1,36,1.324893575,-100372.5907,-6714.26023,0
19403,230000,2,2,1,40,-4.425824512,-105200.7845,-5305.842091,0
19404,20000,2,2,1,38,0.455994497,-79025.67065,-9391.785438,0
19405,220000,2,2,1,37,0.455994497,257160.8606,2230.128145,0
19406,180000,2,1,1,42,-4.030156569,-109449.0259,-10737.19925,0
19407,260000,2,2,1,36,-0.395808863,-89157.5338,-1305.284118,0
19408,360000,2,2,1,37,-1.546430255,-79940.00285,9795.915312,0
19409,210000,2,2,1,36,1.636711558,288251.7101,1367.038138,1
19410,200000,2,1,2,32,-4.425824512,-109141.9844,-10657.13057,0
19411,350000,2,1,2,35,-4.030156569,-91820.69753,21187.59359,0
19412,360000,2,1,1,35,-3.414043715,-110707.1855,-11805.48156,0
19413,60000,2,2,2,27,3.377316216,-17754.32171,-2714.139262,0
19414,190000,2,1,2,47,-1.984915007,-94257.11979,-1229.39049,0
19415,180000,2,1,2,35,0.455994497,-60812.9568,-7804.885473,0
19416,230000,2,1,1,37,-4.425824512,-107878.1375,-8958.391037,1
19417,270000,2,1,1,45,-4.425824512,-110707.1855,-11962.23814,1
19418,220000,2,3,1,45,0.455994497,272209.8235,6828.823684,0
19419,80000,2,1,1,36,-3.271167906,-54492.53727,608.5087204,0
19420,90000,2,1,2,29,0.455994497,38564.7241,-7163.897394,0
19421,500000,2,1,1,35,-1.883690521,380.3966831,62285.1916,0
19422,210000,2,2,1,35,-1.571596399,-105019.5915,-5783.143321,1
19423,110000,2,1,2,27,1.282631714,71801.81331,-5576.07507,0
19424,150000,2,1,2,31,0.021544958,-93480.10782,-2714.328408,0
19425,90000,2,1,2,33,-1.984915007,-103350.9562,-6592.241127,0
19426,190000,2,2,1,34,2.942866676,110704.6287,773.2476309,0
19427,180000,2,2,2,43,-0.335341387,85727.65446,-1799.266638,0
19428,240000,2,2,1,37,0.042675889,-17029.62438,13427.84946,0
19429,200000,2,2,2,28,0.162721493,-106273.1413,-8839.311097,0
19430,200000,2,3,1,49,-1.732122874,-98916.53138,-2646.606878,0
19431,160000,2,2,2,38,-2.373401871,-57511.50256,13190.82792,0
19432,240000,2,1,2,27,1.241043616,-101771.1668,-9176.765061,0
19433,80000,2,2,1,25,0.455994497,60640.54802,-5525.853049,0
19434,180000,2,2,1,39,-3.414043715,-110707.1855,-11962.23814,1
19435,80000,2,2,2,26,-3.414043715,-110707.1855,-11962.23814,0
19436,70000,2,2,2,26,0.455994497,33378.92879,-7333.17688,0
19437,160000,2,2,1,38,-0.787441592,43998.19105,36263.70751,0
19438,200000,2,1,2,30,0.455994497,202305.5207,23121.40093,0
19439,20000,2,1,2,34,-4.425824512,-99059.32924,-1870.447104,0
19440,300000,2,2,1,35,0.042675889,99464.22362,61879.18544,0
19441,150000,2,1,1,42,2.942866676,44478.22288,-3600.845464,0
19442,30000,2,1,2,45,-0.045209283,-95694.04734,-2772.464458,0
19443,360000,2,2,2,37,-1.984915007,-107994.0253,-7801.553286,1
19444,280000,2,1,1,39,0.455994497,109203.6841,-3869.21154,0
19445,30000,2,3,2,23,1.636711558,-37723.54047,-9247.78393,0
19446,50000,2,1,2,24,0.455994497,-45034.2651,-9307.171499,0
19447,160000,2,4,1,28,-1.984915007,-110013.1912,-11598.61989,0
19448,80000,2,1,2,28,2.151530792,-22083.55012,-7389.924461,0
19449,100000,2,1,2,29,1.247330382,56682.33599,-4135.699759,0
19450,60000,2,2,1,47,0.455994497,21231.58058,-4943.565254,0
19451,420000,2,1,2,27,0.455994497,399350.0538,5078.47112,0
19452,140000,2,2,2,27,-4.425824512,-110326.2299,13171.49975,0
19453,270000,2,1,2,32,2.850941327,-76494.23194,-8528.726672,1
19454,160000,2,1,1,35,-3.414043715,-110707.1855,-11567.81835,1
19455,230000,2,1,2,31,-1.589247065,-89817.71447,3789.130264,0
19456,100000,2,1,3,47,0.455994497,-8351.784374,-8402.569017,0
19457,260000,2,1,2,36,-4.425824512,-108370.5312,-9295.687846,0
19458,200000,2,1,2,37,0.455994497,223496.2033,-2883.861702,0
19459,380000,2,2,1,44,0.455994497,499991.0066,9620.371545,0
19460,130000,2,2,1,33,-1.532814802,-80465.37338,-1174.637131,0
19461,70000,2,2,2,33,5.000553241,59409.08353,-4595.998845,0
19462,270000,2,2,1,33,-1.984915007,-94564.32822,5150.81802,0
19463,30000,2,2,1,49,0.455994497,-47628.49475,-7900.451481,1
19464,290000,2,1,1,37,-1.984915007,-42131.44123,54854.03679,0
19465,50000,2,2,2,40,1.332964001,-13673.8503,-7864.977774,0
19466,30000,2,2,1,40,2.513681062,-43506.77321,-9561.06554,1
19467,210000,2,3,1,38,-1.984915007,-103339.3251,-5050.826542,0
19468,220000,2,3,2,43,0.455994497,394233.2665,4732.433854,0
19469,340000,2,2,1,32,0.455994497,35609.90858,-5263.232712,0
19470,500000,2,1,1,41,-4.425824512,-96050.42273,-156.0870426,0
19471,30000,2,2,1,31,2.463348775,-56158.52062,-7383.243995,0
19472,180000,2,2,1,32,4.546477622,-71412.09008,-8079.381461,1
19473,60000,2,2,2,24,0.455994497,5718.316611,-6741.239816,0
19474,100000,2,1,2,32,0.034266099,25981.55812,69155.9772,0
19475,270000,2,2,1,33,0.139525798,-49371.61938,8332.739113,1
19476,200000,2,2,1,47,-4.425824512,-80170.60984,15897.06346,0
19477,240000,2,2,1,38,0.455994497,403061.2683,4627.900812,0
19478,110000,2,2,1,40,0.455994497,58636.23056,14387.81434,0
19479,360000,2,1,2,32,0.455994497,257857.1126,1089.98164,0
19480,50000,2,3,2,35,-0.395808863,-8030.642692,33593.08063,0
19481,60000,2,2,1,39,0.021544958,-25849.42017,1921.620323,0
19482,50000,2,2,1,38,1.324893575,-91217.66277,-9297.746076,0
19483,120000,2,1,2,28,-1.589247065,-104733.0776,-8881.331832,0
19484,140000,2,2,1,48,0.455994497,195584.41,-695.4643982,0
19485,100000,2,2,1,46,2.513681062,77906.78483,-7624.836538,0
19486,280000,2,3,1,46,1.973971824,402481.0347,-9600.749116,1
19487,180000,2,1,1,28,0.455994497,283267.0607,3013.723857,0
19488,180000,2,1,2,28,-3.414043715,-110707.1855,-11962.23814,0
